#OTU Table 7																																										
#OTU ID	C01	C02	C03	C04	C05	L01	L02	L03	L04	L05	L06	L07	L08	L09	L10	S01	S02	S03	S04	S05	S06	S07	S08	S09	S10	S11	S12	S13	S14	S15	S16	V01	V02	V03	V04	V05	V06	V07	V08	V09	V10	taxonomy
83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1053	0	0	0	0	0	0	0	0	1	1__Prophage;2__Firmicutes prophage;3__Bacilli prophage;4__Lactobacillales prophage;5__Lactobacillaceae prophage;6__Lactobacillus prophage;7__Lactobacillus paracasei
84	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Flavobacteriia;4__Flavobacteriales;5__Flavobacteriaceae;6__Epilithonimonas;7__Epilithonimonas sp. FH1
85	9	22	0	1	8	11	20	44	4	10	79	12	15	9	103	9	34	0	5	66	74	97	58	28	45	4	28	38	0	21	26	1	7	23	7	3	5	8	3	41	32	1__Viruses;2__VI-VII:RT;3__VI-VII:RT_n;4__Retroviridae;5__Retroviridae_n;6__Retroviridae_n_n;7__Human endogenous retrovirus
86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1010	0	0	0	0	0	0	0	0	0	1__Prophage;2__Firmicutes prophage;3__Bacilli prophage;4__Lactobacillales prophage;5__Lactobacillaceae prophage;6__Lactobacillus prophage;7__Lactobacillus rhamnosus
87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	1	0	0	0	641	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Neisseriales;5__Neisseriaceae;6__Neisseria;7__Neisseria flavescens
88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	944	33	0	0	0	0	0	0	0	0	0	0	1__Eukaryota;2__Ascomycota;3__Dothideomycetes;4__Pleosporales;5__Pleosporaceae;6__Pyrenophora;7__Pyrenophora teres
89	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	718	250	0	2	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Siphoviridae_n_n;7__Streptococcus phage PH15
90	0	8	0	307	0	2	19	22	0	0	7	19	2	5	1	0	0	0	0	0	0	46	1	0	1	311	1	0	0	0	0	39	40	19	1	48	31	5	24	1	6	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pasteurellales;5__Pasteurellaceae;6__Pasteurellaceae_u;7__Pasteurellaceae_u_u
91	0	0	0	957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Spirochaetes;3__Spirochaetia;4__Spirochaetia_n;5__Leptospiraceae;6__Leptospira;7__Leptospira_u
92	0	0	27	0	0	0	1	0	0	3	0	1	0	5	0	0	894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Flavobacteriia;4__Flavobacteriales;5__Flavobacteriaceae;6__Chryseobacterium;7__Chryseobacterium_u
93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	929	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Bifidobacteriales;5__Bifidobacteriaceae;6__Bifidobacterium;7__Bifidobacterium_u
94	0	5	2	0	0	44	1	86	48	1	0	0	15	8	0	12	73	0	0	0	2	3	0	11	48	0	0	17	0	0	4	0	1	0	0	0	2	0	0	0	539	1__Eukaryota;2__Basidiomycota;3__Malasseziomycetes;4__Malasseziales;5__Malasseziaceae;6__Malassezia;7__Malassezia globosa
95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	911	0	0	0	0	0	0	0	0	0	1__Prophage;2__Firmicutes prophage;3__Bacilli prophage;4__Lactobacillales prophage;5__Lactobacillaceae prophage;6__Lactobacillus prophage;7__Lactobacillus prophage_u
96	0	0	0	0	0	0	2	1	0	4	0	0	0	0	1	0	0	0	0	0	0	52	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	608	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Xanthomonadales;5__Xanthomonadaceae;6__Stenotrophomonas;7__Stenotrophomonas maltophilia
97	1	0	0	457	0	1	0	5	0	0	4	2	0	1	0	0	0	0	0	1	0	3	0	0	0	129	0	0	0	0	0	0	2	35	74	87	5	1	41	2	8	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pasteurellales;5__Pasteurellaceae;6__Haemophilus;7__Haemophilus parainfluenzae
98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833	1__Viruses;2__I:dsDNA;3__I:dsDNA_n;4__Papillomaviridae;5__Papillomaviridae_n;6__Betapapillomavirus;7__Betapapillomavirus 3
99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	797	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Lactobacillales;5__Lactobacillaceae;6__Lactobacillus;7__Lactobacillus paracasei
100	0	2	0	0	0	0	0	0	0	6	0	8	1	0	1	0	0	2	2	0	0	1	0	0	1	38	0	0	5	42	0	19	3	4	10	7	10	89	522	1	3	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Siphoviridae_n_u;7__Siphoviridae_n_u_u
101	249	0	0	481	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	1	0	5	1	1	1	5	1	1	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Lactobacillales;5__Streptococcaceae;6__Streptococcus;7__Streptococcus pseudopneumoniae
102	0	3	2	0	1	69	9	2	0	45	0	15	298	21	2	2	2	11	12	14	61	44	13	21	57	2	1	2	0	2	0	11	3	13	1	4	0	8	6	1	5	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Burkholderiales_u;6__Burkholderiales_u_u;7__Burkholderiales_u_u_u
103	4	10	5	1	1	20	68	3	4	7	2	20	117	39	34	2	3	23	32	19	40	15	15	25	90	2	1	6	4	1	5	7	10	5	10	8	8	63	12	6	5	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhizobiales;5__Rhizobiales_u;6__Rhizobiales_u_u;7__Rhizobiales_u_u_u
104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749	0	0	0	0	0	0	0	0	0	1__Prophage;2__Firmicutes prophage;3__Bacilli prophage;4__Lactobacillales prophage;5__Lactobacillaceae prophage;6__Lactobacillus prophage;7__Lactobacillus casei
105	0	0	21	0	18	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	633	0	0	0	1__Bacteriophages;2__II:ssDNA;3__II:ssDNA_n;4__Inoviridae;5__Inoviridae_n;6__Inoviridae_n_n;7__Ralstonia phage 1 NP-2014
106	0	0	20	0	13	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	615	0	0	0	1__Bacteriophages;2__II:ssDNA;3__II:ssDNA_n;4__Inoviridae;5__Inoviridae_n;6__Inoviridae_n_u;7__Inoviridae_n_u_u
107	72	1	0	37	0	11	6	0	0	0	5	0	1	1	0	0	4	1	1	0	0	0	0	0	0	340	0	0	0	0	1	0	144	16	3	15	43	10	2	8	2	1__Prophage;2__Firmicutes prophage;3__Bacilli prophage;4__Lactobacillales prophage;5__Streptococcaceae prophage;6__Streptococcus prophage;7__Streptococcus pneumoniae
108	601	1	0	3	0	3	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	3	36	3	4	6	0	1	0	0	1__Prophage;2__Firmicutes prophage;3__Bacilli prophage;4__Lactobacillales prophage;5__Streptococcaceae prophage;6__Streptococcus prophage;7__Streptococcus mitis
109	8	13	3	0	35	4	12	18	2	9	30	6	9	0	59	0	25	0	0	41	48	115	35	22	47	1	14	26	0	14	5	6	3	12	4	4	2	4	1	37	12	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Lambdavirus;7__Escherichia virus Lambda
110	10	14	3	0	6	3	21	14	3	2	47	6	13	4	77	0	43	0	1	67	48	51	47	23	30	0	13	28	0	7	2	2	5	10	2	9	9	5	2	42	5	1__Viruses;2__I:dsDNA;3__I:dsDNA_n;4__Papillomaviridae;5__Papillomaviridae_n;6__Alphapapillomavirus;7__Alphapapillomavirus 9
111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	655	0	0	11	0	0	0	0	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Siphoviridae_n_n;7__Lactobacillus phage Lrm1
112	0	0	0	0	0	3	4	1	0	8	1	48	131	291	7	0	0	0	2	0	0	0	0	15	141	0	0	0	0	0	1	0	0	0	0	0	0	1	0	4	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhizobiales;5__Rhizobiaceae;6__Rhizobiaceae_u;7__Rhizobiaceae_u_u
113	0	1	0	5	0	6	67	2	5	1	7	3	9	2	56	2	18	2	9	26	164	143	34	22	32	0	2	2	0	2	0	7	0	2	1	2	2	0	2	6	3	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacillales;5__Staphylococcaceae;6__Staphylococcus;7__Staphylococcus aureus
114	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	630	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Flavobacteriia;4__Flavobacteriales;5__Flavobacteriaceae;6__Epilithonimonas;7__Epilithonimonas lactis
115	1	0	0	312	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Prevotellaceae;6__Prevotella;7__Prevotella multiformis
116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Peptostreptococcaceae;6__Peptostreptococcus;7__Peptostreptococcus anaerobius
118	0	0	0	264	0	0	0	0	0	1	0	0	0	0	0	0	0	0	82	0	0	0	3	0	0	69	124	0	0	0	0	15	4	17	0	2	0	0	0	0	16	1__Bacteria;2__Firmicutes;3__Erysipelotrichia;4__Erysipelotrichales;5__Erysipelotrichaceae;6__Solobacterium;7__Solobacterium moorei
119	3	3	0	0	0	0	4	0	1	0	2	0	0	0	3	3	0	1	0	0	7	1	0	11	557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Corynebacteriales;5__Corynebacteriaceae;6__Corynebacterium;7__Corynebacterium_u
120	1	7	7	1	3	0	0	0	0	0	0	0	0	0	0	4	8	49	57	40	79	88	31	43	41	2	3	1	1	4	6	16	22	14	11	21	5	10	20	0	0	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Burkholderiales;5__Burkholderiales_n;6__Aquabacterium;7__Aquabacterium sp. NJ1
121	3	16	14	1	7	1	0	1	1	0	1	4	0	2	3	1	7	43	52	50	38	36	37	35	38	8	10	12	8	3	11	16	16	7	16	19	8	34	28	0	1	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Rhizobiales;5__Bradyrhizobiaceae;6__Bradyrhizobiaceae_u;7__Bradyrhizobiaceae_u_u
122	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	527	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Xanthomonadales;5__Xanthomonadaceae;6__Xanthomonadaceae_u;7__Xanthomonadaceae_u_u
123	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Betaproteobacteria;4__Neisseriales;5__Neisseriaceae;6__Neisseria;7__Neisseria sicca
124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	556	0	0	0	0	0	0	0	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Siphoviridae_n_n;7__Lactobacillus phage CL2
125	1	31	12	2	13	0	0	0	0	0	0	0	0	0	0	2	6	62	55	36	29	41	44	27	71	3	10	10	4	10	8	14	17	15	6	6	6	3	3	1	0	1__Bacteria;2__Bacteroidetes;3__Chitinophagia;4__Chitinophagales;5__Chitinophagaceae;6__Sediminibacterium;7__Sediminibacterium sp. OR53
126	0	0	0	0	0	26	0	0	0	121	0	0	0	0	0	0	0	0	319	0	0	0	0	1	0	6	66	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Clostridiales_u;6__Clostridiales_u_u;7__Clostridiales_u_u_u
127	0	0	0	56	0	0	0	6	0	8	14	0	0	0	1	0	0	0	77	0	0	6	27	0	0	156	14	0	2	0	0	4	1	18	46	17	40	0	23	24	1	1__Bacteria;2__Fusobacteria;3__Fusobacteriia;4__Fusobacteriales;5__Fusobacteriaceae;6__Fusobacterium;7__Fusobacterium_u
128	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	91	35	0	0	2	6	0	1	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Siphoviridae_n_n;7__Streptococcus phage SM1
129	0	0	0	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	15	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pasteurellales;5__Pasteurellaceae;6__Haemophilus;7__Haemophilus paraphrohaemolyticus
130	8	8	0	0	8	0	27	15	3	7	36	5	13	2	40	1	30	3	0	62	31	51	27	16	36	1	28	12	0	6	5	9	5	11	1	4	0	2	3	16	4	1__Viruses;2__VI-VII:RT;3__VI-VII:RT_n;4__Retroviridae;5__Retroviridae_n;6__Retroviridae_n_n;7__Human endogenous retrovirus H
131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	530	0	1	0	0	0	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Siphoviridae_n_n;7__Streptococcus phage APCM01
132	0	0	0	10	0	23	104	2	0	11	10	0	102	8	0	0	1	1	0	0	0	0	0	0	0	130	0	0	1	0	0	4	9	0	0	71	18	0	22	0	1	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Porphyromonadaceae;6__Porphyromonadaceae_u;7__Porphyromonadaceae_u_u
133	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Flavobacteriia;4__Flavobacteriales;5__Flavobacteriaceae;6__Epilithonimonas;7__Epilithonimonas tenax
134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	1	428	1__Viruses;2__I:dsDNA;3__I:dsDNA_n;4__Papillomaviridae;5__Papillomaviridae_n;6__Betapapillomavirus;7__Betapapillomavirus 1
135	0	0	0	0	0	0	0	0	0	52	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	58	0	1__Bacteriophages;2__II:ssDNA;3__II:ssDNA_n;4__Microviridae;5__Microviridae_n;6__Microviridae_n_n;7__Microviridae IME-16
137	0	0	0	0	0	0	6	0	0	3	0	0	3	0	0	0	0	0	0	0	1	42	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	261	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Xanthomonadales;5__Xanthomonadaceae;6__Stenotrophomonas;7__Stenotrophomonas_u
138	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	444	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Moraxellaceae;6__Acinetobacter;7__Acinetobacter sp. WCHA30
139	0	1	0	12	0	0	0	9	0	2	5	0	0	0	0	0	0	0	1	0	0	0	0	1	1	53	0	0	10	0	0	0	2	0	28	290	29	0	0	0	15	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Bacteroidales_u;6__Bacteroidales_u_u;7__Bacteroidales_u_u_u
140	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Siphoviridae;5__Siphoviridae_n;6__Sfi21dt1virus;7__Streptococcus phage Sfi21
141	0	21	1	0	4	1	9	12	2	9	31	5	12	0	52	0	26	0	0	38	17	38	20	16	32	3	21	23	0	3	2	4	0	4	0	2	5	2	2	26	3	1__Viruses;2__VI-VII:RT;3__VI-VII:RT_n;4__Retroviridae;5__Retroviridae_n;6__Retroviridae_n_n;7__Retroviridae_n_n_u
142	0	0	0	0	0	2	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Moraxellaceae;6__Acinetobacter;7__Acinetobacter radioresistens
143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Lactobacillales;5__Lactobacillaceae;6__Lactobacillus;7__Lactobacillus rhamnosus
144	342	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	13	0	0	0	0	0	0	0	74	2	1	1	4	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Lactobacillales;5__Streptococcaceae;6__Streptococcus;7__Streptococcus oralis
145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	4	0	0	94	0	337	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Tenericutes;3__Mollicutes;4__Mycoplasmatales;5__Mycoplasmataceae;6__Mycoplasma;7__Mycoplasma salivarium
146	0	438	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Clostridia;4__Clostridiales;5__Ruminococcaceae;6__Faecalibacterium;7__Faecalibacterium prausnitzii
147	5	2	73	0	0	45	94	0	0	1	0	0	15	0	2	35	51	15	42	1	1	2	0	2	2	0	0	1	0	5	7	1	0	3	1	9	1	0	0	1	16	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacillales;5__Staphylococcaceae;6__Staphylococcus;7__Staphylococcus epidermidis
148	213	0	0	60	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	77	0	0	0	0	0	0	45	21	4	0	1	0	1	2	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Lactobacillales;5__Streptococcaceae;6__Streptococcus;7__Streptococcus mitis
149	0	0	0	0	0	0	0	0	0	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Lactobacillales;5__Lactobacillaceae;6__Lactobacillus;7__Lactobacillus murinus
150	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Moraxellaceae;6__Acinetobacter;7__Acinetobacter sp. C15
151	336	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	2	3	0	0	0	0	6	1	0	1	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Myoviridae;5__Myoviridae_n;6__Myoviridae_n_n;7__Streptococcus phage EJ-1
152	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	19	0	28	0	0	1	31	0	5	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Bacteroidetes_n;4__Bacteroidetes_n_n;5__Bacteroidetes_n_n_n;6__Bacteroidetes_n_n_n_n;7__Bacteroidetes oral taxon 274
153	0	0	0	1	0	0	0	0	0	14	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	0	1	24	0	0	9	15	0	3	0	4	1__Bacteria;2__Bacteroidetes;3__Bacteroidia;4__Bacteroidales;5__Prevotellaceae;6__Prevotella;7__Prevotella nanceiensis
154	0	0	0	0	0	0	0	1	2	4	0	0	85	0	0	0	0	0	1	0	16	68	1	12	168	0	2	6	0	9	0	0	0	0	0	0	1	0	0	1	4	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Micrococcales;5__Micrococcales_u;6__Micrococcales_u_u;7__Micrococcales_u_u_u
155	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	19	106	5	0	0	61	0	0	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pasteurellales;5__Pasteurellaceae;6__Haemophilus;7__Haemophilus influenzae
156	0	4	21	27	0	2	4	2	0	0	3	0	2	6	5	2	3	0	0	2	8	4	7	7	46	185	0	14	0	5	0	0	0	0	0	3	1	0	8	1	5	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacillales;5__Bacillales_u;6__Bacillales_u_u;7__Bacillales_u_u_u
157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	376	0	0	1__Prophage;2__Actinobacteria prophage;3__Actinobacteria prophage;4__Corynebacteriales prophage;5__Corynebacteriaceae prophage;6__Corynebacterium prophage;7__Corynebacterium matruchotii
158	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	254	2	0	0	6	0	0	7	0	0	0	0	0	0	0	2	11	15	3	24	7	19	3	1__Bacteria;2__Proteobacteria;3__Epsilonproteobacteria;4__Campylobacterales;5__Campylobacteraceae;6__Campylobacter;7__Campylobacter_u
159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Firmicutes;3__Bacilli;4__Lactobacillales;5__Streptococcaceae;6__Lactococcus;7__Lactococcus raffinolactis
160	0	0	11	0	8	0	0	3	0	0	0	0	7	0	0	0	0	0	0	0	0	4	0	0	0	0	4	24	2	147	138	5	3	0	0	0	0	0	0	0	0	1__Bacteria;2__Bacteroidetes;3__Flavobacteriia;4__Flavobacteriales;5__Flavobacteriaceae;6__Empedobacter;7__Empedobacter_u
161	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1__Bacteria;2__Actinobacteria;3__Actinobacteria;4__Actinomycetales;5__Actinomycetaceae;6__Actinomyces;7__Actinomyces graevenitzii
162	0	0	0	0	0	0	1	1	1	0	5	0	0	2	12	0	0	0	0	4	13	13	13	12	273	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1__Bacteria;2__Proteobacteria;3__Alphaproteobacteria;4__Caulobacterales;5__Caulobacteraceae;6__Caulobacter;7__Caulobacter sp. Root656
163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	0	0	0	0	1	0	0	1__Prophage;2__Proteobacteria prophage;3__Gammaproteobacteria prophage;4__Pasteurellales prophage;5__Pasteurellaceae prophage;6__Haemophilus prophage;7__Haemophilus parainfluenzae
164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	0	0	0	0	0	0	1__Bacteriophages;2__II:ssDNA;3__II:ssDNA_n;4__Microviridae;5__Microviridae_n;6__Microviridae_n_n;7__Microviridae Fen7786_21
165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	1__Viruses;2__I:dsDNA;3__I:dsDNA_n;4__Papillomaviridae;5__Papillomaviridae_n;6__Papillomaviridae_n_n;7__Human papillomavirus type 143
166	0	0	0	0	0	0	19	17	11	2	5	29	5	0	5	0	0	0	0	9	32	63	5	2	119	0	1	1	0	0	0	0	0	0	0	0	1	8	0	2	2	1__Bacteria;2__Proteobacteria;3__Gammaproteobacteria;4__Pseudomonadales;5__Pseudomonadaceae;6__Pseudomonas;7__Pseudomonas syringae
167	0	0	0	14	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	224	1	0	0	47	0	11	1__Bacteria;2__Firmicutes;3__Bacilli;4__Bacillales;5__Bacillales_n;6__Gemella;7__Gemella sanguinis
168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	328	1__Viruses;2__I:dsDNA;3__I:dsDNA_n;4__Papillomaviridae;5__Papillomaviridae_n;6__Betapapillomavirus;7__Betapapillomavirus_u
169	0	0	0	3	0	4	47	0	0	1	1	0	34	0	0	0	1	0	153	0	1	1	0	0	12	1	0	0	0	0	5	5	0	31	0	0	13	0	2	0	12	1__Bacteriophages;2__I:dsDNA;3__Caudovirales;4__Myoviridae;5__Myoviridae_u;6__Myoviridae_u_u;7__Myoviridae_u_u_u
